timestamp,open,high,low,close,volume
2008-10-06,339.0001,354.5001,307.7501,314.0001,83496768
2008-10-03,344.7501,376.7501,342.2501,368.0001,79468612
2008-10-02,351.0001,359.0001,335.7501,338.0001,42489668
2008-10-01,340.0001,351.0001,334.0001,341.0001,60705410
2008-09-30,319.0001,345.0001,315.0001,326.5001,57058447
2008-09-29,359.0001,359.0001,326.0001,334.2501,62804581
2008-09-26,355.5001,375.7501,330.0001,366.5001,54944272
2008-09-25,347.0001,378.2501,338.7501,370.0001,68378777
2008-09-24,369.0001,373.7501,338.2501,345.5001,51224245
2008-09-23,357.7501,371.0001,331.2501,357.2501,70261837
2008-09-22,395.0001,405.2501,371.5001,373.0001,74060665
2008-09-19,475.0001,475.0001,356.0001,389.0001,304070399
2008-09-18,315.0001,345.0001,285.5001,301.0001,218498597
2008-09-17,338.0001,354.7501,283.0001,317.7501,270765232
2008-09-16,302.0001,321.2501,277.7501,308.0001,222486469
2008-09-15,330.0001,331.5001,280.5001,316.0001,214611910
2008-09-12,343.5001,353.2501,340.2501,350.5001,78471374
2008-09-11,344.0001,344.5001,325.2501,338.5001,85889361
2008-09-10,361.0001,368.0001,341.0001,346.5001,138149880
2008-09-09,356.5001,381.0001,351.7501,365.7501,210234624
2008-09-08,359.0001,365.2501,349.2501,355.0001,70571543
2008-09-05,322.7501,324.2501,312.0001,317.2501,96314651
2008-09-04,350.0001,353.2501,325.5001,329.2501,71907382
2008-09-03,355.0001,359.5001,346.2501,350.2501,68640060
2008-09-02,356.2501,370.7501,354.2501,363.7501,59437542
2008-09-01,350.0001,356.0001,343.2501,353.7501,42690904
2008-08-29,351.7501,357.5001,345.7501,353.0001,80182444
2008-08-28,332.5001,352.2501,326.7501,349.5001,59417545
2008-08-27,323.5001,333.7501,321.7501,330.2501,30689454
2008-08-26,320.2501,328.2501,315.5001,325.7501,38508544
2008-08-22,310.5001,331.5001,309.0001,326.7501,51571168
2008-08-21,312.5001,317.7501,304.5001,311.0001,50229616
2008-08-20,313.0001,319.5001,305.5001,315.0001,59284472
2008-08-19,335.0001,338.7501,320.2501,324.2501,70794180
2008-08-18,347.0001,350.5001,337.5001,342.7501,34638722
2008-08-15,349.5001,352.5001,342.7501,349.7501,34853304
2008-08-14,349.0001,354.5001,337.5001,346.5001,74579460
